onset	duration	nwb_table	error_run	stim_run	both_visit	condition	tags
4222.3104	2998.7839999999997	epochs					['EightMazePosition_0']
4242.3064	149.808	trials	0.0	0.0	0.0	run_left	
4392.1144	106.95679999999993	trials	1.0	0.0	0.0	run_left	
4499.0712	127.6327999999994	trials	1.0	0.0	0.0	run_left	
4626.704	123.39600000000064	trials	0.0	0.0	0.0	run_right	
4750.1	97.23279999999977	trials	0.0	0.0	0.0	run_left	
4847.3328	64.58479999999963	trials	0.0	0.0	0.0	run_right	
4911.9176	53.297600000000784	trials	0.0	0.0	0.0	run_left	
4965.215200000001	96.442399999999	trials	1.0	0.0	0.0	run_left	
5061.6576	86.04480000000058	trials	0.0	0.0	0.0	run_right	
5147.7024	54.11519999999928	trials	0.0	0.0	0.0	run_left	
5201.817599999999	85.44400000000041	trials	0.0	0.0	0.0	run_right	
5287.2616	49.951200000000426	trials	0.0	0.0	0.0	run_left	
5337.2128	59.71439999999984	trials	0.0	0.0	0.0	run_right	
5396.9272	53.94959999999992	trials	0.0	0.0	0.0	run_left	
5450.8768	34.606400000000576	trials	1.0	0.0	0.0	run_left	
5485.483200000001	51.76959999999963	trials	0.0	0.0	0.0	run_right	
5537.2528	61.78479999999945	trials	0.0	0.0	0.0	run_left	
5599.0376	58.080800000000636	trials	0.0	0.0	0.0	run_right	
5657.1184	93.47279999999955	trials	0.0	0.0	0.0	run_left	
5750.5912	28.131200000000717	trials	1.0	0.0	0.0	run_left	
5778.722400000001	86.96559999999954	trials	0.0	0.0	0.0	run_right	
5865.688	73.76080000000002	trials	0.0	0.0	0.0	run_left	
5939.4488	90.73199999999997	trials	1.0	0.0	0.0	run_left	
6030.1808	76.4399999999996	trials	0.0	0.0	0.0	run_right	
6106.6208	71.04320000000007	trials	0.0	0.0	0.0	run_left	
6177.664	42.43920000000071	trials	1.0	0.0	0.0	run_left	
6220.1032000000005	53.69920000000002	trials	0.0	0.0	0.0	run_right	
6273.8024000000005	73.01679999999942	trials	0.0	0.0	0.0	run_left	
6346.8192	112.6935999999996	trials	0.0	0.0	0.0	run_right	
6459.5127999999995	56.63040000000092	trials	0.0	0.0	0.0	run_left	
6516.1432	32.556799999999384	trials	1.0	0.0	0.0	run_left	
6548.7	69.92559999999958	trials	0.0	0.0	0.0	run_right	
6618.625599999999	49.82080000000133	trials	0.0	0.0	0.0	run_left	
6668.446400000001	36.16159999999945	trials	1.0	0.0	0.0	run_left	
6704.608	65.60159999999905	trials	0.0	0.0	0.0	run_right	
6770.209599999999	376.65040000000045	trials	0.0	0.0	0.0	run_right	
7146.86	74.24000000000069	trials	1.0	0.0	0.0	run_left	
15795.8144	2150.0672000000013	epochs					['EightMazePosition_1']
15827.468	149.59599999999955	trials	0.0	0.0	0.0	run_left	
15977.064	217.7495999999992	trials	0.0	0.0	0.0	run_right	
16194.8136	66.61599999999999	trials	0.0	0.0	0.0	run_left	
16261.4296	136.365600000001	trials	0.0	1.0	0.0	run_right	
16397.7952	196.30639999999767	trials	0.0	1.0	0.0	run_right	
16594.101599999998	89.07680000000255	trials	0.0	1.0	0.0	run_right	
16683.1784	207.56879999999728	trials	0.0	0.0	0.0	run_right	
16890.747199999998	29.687200000000303	trials	1.0	0.0	0.0	run_left	
16920.4344	102.45200000000114	trials	0.0	1.0	0.0	run_right	
17022.8864	65.22799999999916	trials	0.0	1.0	0.0	run_left	
17088.1144	104.44480000000112	trials	1.0	0.0	0.0	run_left	
17192.5592	76.93440000000192	trials	0.0	0.0	0.0	run_right	
17269.4936	84.2432000000008	trials	0.0	0.0	0.0	run_left	
17353.736800000002	79.1919999999991	trials	0.0	1.0	0.0	run_right	
17432.9288	99.01439999999639	trials	0.0	1.0	0.0	run_left	
17531.943199999998	68.52400000000125	trials	0.0	1.0	0.0	run_right	
17600.4672	45.755199999999604	trials	0.0	0.0	0.0	run_left	
17646.2224	60.76480000000083	trials	0.0	0.0	0.0	run_right	
17706.9872	49.17280000000028	trials	0.0	1.0	0.0	run_left	
17756.16	73.84480000000258	trials	0.0	1.0	0.0	run_right	
17830.004800000002	47.83519999999771	trials	0.0	0.0	0.0	run_left	
17877.84	28.778399999999237	trials	1.0	0.0	0.0	run_left	
17906.6184	39.28160000000207	trials	1.0	0.0	0.0	run_left	
